date_enrolment,00543-Medical University of Vienna,00544-Lancaster General Health,00546-Penn Medicine,00547-Oklahoma Heart Institute,00548-UH Cleveland Hospital,00549-Ohio State University,"00550-North Estonia Medical Centre, Tallin","00551-Tartu University Hospital, Tartu",00562-National Taiwan University Hospital,"00563-Hospital for Tropical Diseases, Vietnam",00564-Keimyung University Dong San Hospital,00565-Groote Schuur Hospital,00567-The Heart Hospital Baylor Plano,00568-Baylor University Medical Centre,00569-Baylor Scott,00577-Hospital Nuestra Señora de Gracia Zaragoza,"00578-São João Hospital Centre, Portugal","00579-Piedmont Atlanta Hospital, USA","00581-Washington University in St. Louis, USA","00582-Medical College of Wisconsin, USA","00583-Policlinico di S. Orsola, Università di Bologna, Italy","00584-Fundación Cardiovascular de Colombia, Colombia","00586-INOVA Fairfax Medical Center, USA","00588-Hospital de Clínicas, Argentina",00590-Allegheny General Hospital,00606-Clinica Alemana De Santiago,00607-Kyoto Medical Centre,00608-Hiroshima University,00611-Stanford University,00619-Tufts Medical Centre,00620-Carilion Clinic,00622-Beth Israel Deaconess Medical Center,"00624-Clinica Las Condez, Chile",00626-Hyogo Prefectural Kakogawa Medical Center,00634-University of California San Francisco - Fresno,00643-Uniklinik (University Hospital Frankfurt),00646-Seoul National University Bundang Hospital,00647-University of Iowa,00655-University of Cincinnati,00656-Rio Hortega University Hospital,00661-Hamad General Hospital,00664-Presbyterian Hospital Services,00665-Clinica Valle de Lilli,00667-University Hospital in Krakow,00668-The University of Utah,00669-Ospedale di Arco,00670-Ospedale San Paolo,00671-Hospital Universitario Sant Joan d'Alacant,00672-Kimitsu Chuo Hospital,00674-Fatmawati Hospital,00675-Rinku General Medical Center,00676-Hospital Universitari Sagrat Cor,00679-Cleveland Clinic - Florida,00681-San Martino Hospital,00682-Hospital Alemán,00683-San Pedro de Alcantara Hospital,00684-Legacy Emanuel Medical Center,00687-Kyoto Prefectural University of Medicine,00694-Lankenau Institute of Medical Research,00695-Providence Saint John's Health Centre,00697-Fukuoka University,00700-Yokohama City University Medical Center,00701-Nagoya University Hospital,00702-PICU Saiful Anwar Hospital,00703-Adult ICU Saiful Anwar Hospital,00704-KourituTouseiHospital,00705-HokkaidoUniversityHospital,00706-ChibaUniversityHospital,00707-UniversityofAlabamaatBirminghamHospital,00708-UniversityofFlorida,00709-SaiseikaiSenriHospital,00710-Rush University,00714-University of Chicago,00719-PersahabatanHospital,00720-UniversityofOklahomaHealthSciencesCenter,00722-TheChristHospital,00724-HasanSadikinHospital,00728-KyungPookNationalUniversityChilgokHospital,00732-HospitalMountSinaiMedicalCenter,00733-HospitalVergedelaCintadeTortosa,00742-Prof Dr R. D. Kandou Central Hospital - Paediatric,00747-Mar del Plata Medical Foundation Private Community Hospital,025-King Faisal Specialist Hospital and Research Center,041-University of Nebraska Medical Center,062-St Vincents University Hospital,088-Foothills Hospital,170-Queen Mary Hospital the University of Hong Kong,203-Galway University Hospital,250-Teine Keijinkai Hospital,253-Fondazione IRCCS Ca,"275-Fondazione Policlinico Universitario Agostino Gemelli IRCCS, Rome, Italy",282-Ospedale Molinette Torino,283-Oregon Health and Science University Hospital,"288-Hospital Clinic, Barcelona",291-Columbia University,294-Klinik für Innere Medizin II,298-Hospital Vall D Hebron,307-Pamela Youde Nethersole Eastern Hospital,350-Maastricht University Medical Centre,360-Sozialmedizinisches Zentrum S,365-Saiseikai Utsunomiya Hospital,387-Chonnam National University Hospital,390-Ospedale San Gerardo,"402-Policlinico of Padova, Padova",430-Barmherzige Brüder Regensburg,"435-Civil Hospital Marie Curie, Brussels",457-St. Marianna University School of Medicine,461-ISMETT,"499-Mater Misericordiae University Hospital, Ireland",502-Harapan Kita National Heart Centre Hospital,"510-Princess Margaret Hospital, Hong Kong","511-Queen Elizabeth Hospital, Hong Kong",514-Klinikum Passau,516-Hartford HealthCare,"517-Hospitales Puerta de Hierro, Mexico","518-Kuwait ECLS program, Al-Amiri & Jaber Al-Ahmed Hospitals",528-Hospital Universitario Virgen de Valme,"529-Severance Hospital, Seoul",534-Al-Adan Hospital,"536-Medizinische Klinik und Poliklinik II, Munich"
2020-04-26,4.0000,7.0000,35.0000,1.0000,18.0000,14.0000,15.0000,13.0000,1.0000,1.0000,2.0000,9.0000,,7.0000,1.0000,5.0000,1.0000,25.0000,7.0000,16.0000,5.0000,,3.0000,,1.0000,1.0000,1.0000,3.0000,,1.0000,,6.0000,2.0000,3.0000,2.0000,,1.0000,5.0000,,11.0000,,1.0000,,,22.0000,1.0000,4.0000,2.0000,2.0000,13.0000,,1.0000,1.0000,1.0000,1.0000,1.0000,8.0000,14.0000,16.0000,3.0000,1.0000,1.0000,5.0000,6.0000,3.0000,2.0000,1.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,50.0000,,1.0000,2.0000,4.0000,,7.0000,,,,1.0000,154.0000,41.0000,11.0000,10.0000,6.0000,60.0000,11.0000,17.0000,1.0000,48.0000,1.0000,49.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,29.0000,13.0000,,37.0000,,,1.0000,3.0000,6.0000,5.0000,1.0000,27.0000,,14.0000,1.0000,1.0000,5.0000,12.0000
2020-04-27,4.0000,7.0000,35.0000,1.0000,18.0000,14.0000,15.0000,14.0000,1.0000,1.0000,2.0000,9.0000,,7.0000,1.0000,5.0000,1.0000,25.0000,7.0000,16.0000,5.0000,,3.0000,,1.0000,1.0000,1.0000,3.0000,,1.0000,,6.0000,2.0000,3.0000,2.0000,,1.0000,5.0000,,11.0000,,1.0000,,,22.0000,1.0000,4.0000,2.0000,2.0000,13.0000,,1.0000,1.0000,1.0000,1.0000,1.0000,8.0000,14.0000,18.0000,3.0000,1.0000,1.0000,5.0000,6.0000,3.0000,2.0000,1.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,50.0000,,1.0000,2.0000,4.0000,,7.0000,,,,1.0000,157.0000,42.0000,11.0000,10.0000,7.0000,61.0000,11.0000,17.0000,1.0000,48.0000,1.0000,50.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,32.0000,13.0000,,37.0000,,,2.0000,3.0000,6.0000,5.0000,1.0000,27.0000,,14.0000,1.0000,1.0000,5.0000,12.0000
2020-04-28,4.0000,11.0000,35.0000,1.0000,18.0000,15.0000,15.0000,14.0000,1.0000,1.0000,2.0000,10.0000,,7.0000,1.0000,6.0000,1.0000,25.0000,7.0000,17.0000,5.0000,,3.0000,,1.0000,1.0000,1.0000,3.0000,,1.0000,,6.0000,2.0000,3.0000,3.0000,,1.0000,5.0000,,11.0000,,1.0000,,,22.0000,1.0000,4.0000,2.0000,2.0000,13.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,8.0000,14.0000,18.0000,3.0000,1.0000,1.0000,5.0000,6.0000,3.0000,2.0000,1.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,52.0000,,1.0000,2.0000,4.0000,,7.0000,,,,1.0000,157.0000,45.0000,11.0000,10.0000,7.0000,62.0000,11.0000,17.0000,1.0000,48.0000,1.0000,50.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,32.0000,13.0000,,37.0000,,,2.0000,3.0000,6.0000,5.0000,1.0000,27.0000,,14.0000,1.0000,1.0000,6.0000,12.0000
2020-04-29,4.0000,12.0000,35.0000,1.0000,18.0000,15.0000,15.0000,14.0000,1.0000,1.0000,2.0000,10.0000,,7.0000,1.0000,6.0000,1.0000,25.0000,8.0000,18.0000,5.0000,,3.0000,,1.0000,1.0000,1.0000,3.0000,,1.0000,,6.0000,2.0000,4.0000,3.0000,1.0000,1.0000,5.0000,,11.0000,,1.0000,,,24.0000,1.0000,4.0000,2.0000,2.0000,13.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,8.0000,14.0000,18.0000,3.0000,1.0000,1.0000,5.0000,6.0000,3.0000,2.0000,1.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,52.0000,,1.0000,2.0000,4.0000,,7.0000,,,,1.0000,157.0000,45.0000,11.0000,10.0000,7.0000,65.0000,11.0000,17.0000,1.0000,48.0000,1.0000,53.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,32.0000,13.0000,,37.0000,,,2.0000,3.0000,6.0000,5.0000,1.0000,27.0000,,14.0000,1.0000,1.0000,6.0000,12.0000
2020-04-30,4.0000,17.0000,35.0000,1.0000,18.0000,19.0000,15.0000,14.0000,1.0000,1.0000,2.0000,10.0000,1.0000,7.0000,1.0000,7.0000,1.0000,25.0000,8.0000,19.0000,5.0000,,3.0000,,1.0000,1.0000,1.0000,3.0000,,1.0000,,6.0000,2.0000,4.0000,3.0000,1.0000,1.0000,5.0000,,11.0000,,2.0000,,,24.0000,1.0000,4.0000,2.0000,2.0000,13.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,8.0000,14.0000,19.0000,3.0000,1.0000,1.0000,5.0000,6.0000,3.0000,2.0000,1.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,54.0000,,1.0000,2.0000,4.0000,,7.0000,,,,1.0000,158.0000,46.0000,11.0000,10.0000,8.0000,66.0000,11.0000,17.0000,1.0000,48.0000,1.0000,54.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,33.0000,13.0000,,37.0000,,,2.0000,3.0000,6.0000,5.0000,1.0000,27.0000,,14.0000,1.0000,1.0000,6.0000,13.0000
2020-05-01,4.0000,22.0000,35.0000,1.0000,18.0000,19.0000,15.0000,14.0000,1.0000,1.0000,2.0000,10.0000,1.0000,7.0000,1.0000,8.0000,1.0000,25.0000,8.0000,19.0000,5.0000,,3.0000,,1.0000,1.0000,1.0000,3.0000,,1.0000,,6.0000,2.0000,4.0000,3.0000,1.0000,1.0000,7.0000,,11.0000,,2.0000,,,26.0000,1.0000,4.0000,2.0000,2.0000,13.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,8.0000,14.0000,20.0000,3.0000,1.0000,1.0000,5.0000,6.0000,3.0000,2.0000,1.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,54.0000,,1.0000,2.0000,4.0000,,7.0000,,,,1.0000,160.0000,47.0000,11.0000,10.0000,8.0000,66.0000,11.0000,17.0000,1.0000,48.0000,1.0000,54.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,33.0000,13.0000,,37.0000,,,3.0000,3.0000,6.0000,5.0000,1.0000,28.0000,,14.0000,1.0000,1.0000,6.0000,13.0000
2020-05-02,4.0000,22.0000,35.0000,1.0000,19.0000,19.0000,15.0000,14.0000,1.0000,1.0000,2.0000,11.0000,1.0000,7.0000,1.0000,8.0000,1.0000,25.0000,8.0000,19.0000,5.0000,,3.0000,,1.0000,1.0000,1.0000,3.0000,,1.0000,,6.0000,2.0000,4.0000,3.0000,1.0000,1.0000,8.0000,,12.0000,,3.0000,,,27.0000,1.0000,4.0000,2.0000,2.0000,13.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,8.0000,14.0000,20.0000,3.0000,1.0000,1.0000,5.0000,7.0000,3.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,54.0000,,1.0000,2.0000,4.0000,,7.0000,,,,1.0000,160.0000,47.0000,11.0000,10.0000,9.0000,66.0000,11.0000,17.0000,1.0000,48.0000,1.0000,54.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,33.0000,13.0000,,37.0000,,,3.0000,3.0000,6.0000,5.0000,1.0000,28.0000,,14.0000,1.0000,1.0000,6.0000,14.0000
2020-05-03,5.0000,22.0000,36.0000,1.0000,19.0000,19.0000,15.0000,14.0000,1.0000,1.0000,2.0000,11.0000,1.0000,7.0000,1.0000,8.0000,1.0000,25.0000,9.0000,19.0000,5.0000,,3.0000,,1.0000,1.0000,1.0000,3.0000,,1.0000,,6.0000,2.0000,4.0000,3.0000,1.0000,1.0000,9.0000,,12.0000,,3.0000,,,27.0000,1.0000,4.0000,2.0000,2.0000,13.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,8.0000,14.0000,20.0000,3.0000,1.0000,1.0000,5.0000,7.0000,3.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,54.0000,,1.0000,2.0000,4.0000,,7.0000,,,,1.0000,161.0000,49.0000,11.0000,10.0000,9.0000,66.0000,11.0000,17.0000,1.0000,48.0000,1.0000,54.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,33.0000,13.0000,,37.0000,,,3.0000,3.0000,6.0000,5.0000,1.0000,28.0000,,14.0000,1.0000,1.0000,7.0000,14.0000
2020-05-04,5.0000,22.0000,36.0000,1.0000,19.0000,20.0000,15.0000,14.0000,1.0000,1.0000,2.0000,12.0000,1.0000,7.0000,1.0000,9.0000,1.0000,25.0000,9.0000,19.0000,5.0000,,3.0000,,1.0000,1.0000,1.0000,3.0000,,1.0000,,6.0000,2.0000,4.0000,3.0000,1.0000,1.0000,9.0000,,12.0000,,3.0000,,,28.0000,1.0000,4.0000,2.0000,2.0000,13.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,8.0000,14.0000,20.0000,3.0000,1.0000,1.0000,5.0000,7.0000,3.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,54.0000,,1.0000,2.0000,4.0000,,7.0000,,,,1.0000,162.0000,49.0000,11.0000,10.0000,9.0000,69.0000,12.0000,17.0000,1.0000,48.0000,1.0000,54.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,33.0000,13.0000,,37.0000,,,3.0000,3.0000,6.0000,5.0000,1.0000,28.0000,,14.0000,1.0000,1.0000,7.0000,14.0000
2020-05-05,6.0000,23.0000,37.0000,1.0000,20.0000,21.0000,15.0000,14.0000,1.0000,1.0000,2.0000,14.0000,1.0000,7.0000,1.0000,10.0000,1.0000,25.0000,9.0000,19.0000,5.0000,,3.0000,,1.0000,1.0000,1.0000,3.0000,,1.0000,,6.0000,2.0000,4.0000,3.0000,1.0000,1.0000,10.0000,,12.0000,,3.0000,,,28.0000,1.0000,4.0000,2.0000,2.0000,14.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,8.0000,14.0000,20.0000,3.0000,1.0000,1.0000,5.0000,7.0000,3.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,54.0000,,1.0000,2.0000,4.0000,,7.0000,,,,1.0000,164.0000,49.0000,11.0000,10.0000,9.0000,69.0000,12.0000,17.0000,1.0000,48.0000,1.0000,54.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,33.0000,13.0000,,37.0000,,,3.0000,3.0000,6.0000,6.0000,1.0000,28.0000,,14.0000,1.0000,1.0000,7.0000,15.0000
2020-05-06,6.0000,23.0000,37.0000,1.0000,20.0000,25.0000,15.0000,14.0000,1.0000,1.0000,2.0000,15.0000,1.0000,7.0000,1.0000,10.0000,1.0000,25.0000,9.0000,19.0000,5.0000,,3.0000,,1.0000,1.0000,1.0000,3.0000,,1.0000,1.0000,6.0000,2.0000,4.0000,3.0000,1.0000,2.0000,10.0000,,12.0000,,6.0000,,,28.0000,1.0000,4.0000,2.0000,2.0000,14.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,8.0000,14.0000,20.0000,3.0000,1.0000,1.0000,5.0000,7.0000,3.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,54.0000,1.0000,1.0000,2.0000,4.0000,,7.0000,,,,1.0000,165.0000,49.0000,11.0000,10.0000,9.0000,69.0000,12.0000,17.0000,1.0000,48.0000,1.0000,55.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,33.0000,13.0000,,37.0000,,,3.0000,3.0000,6.0000,6.0000,2.0000,28.0000,,14.0000,1.0000,1.0000,7.0000,15.0000
2020-05-07,6.0000,23.0000,37.0000,1.0000,20.0000,25.0000,15.0000,14.0000,1.0000,1.0000,2.0000,15.0000,1.0000,7.0000,1.0000,10.0000,1.0000,25.0000,9.0000,19.0000,5.0000,,3.0000,,1.0000,1.0000,1.0000,3.0000,,1.0000,1.0000,6.0000,2.0000,4.0000,3.0000,1.0000,4.0000,10.0000,,12.0000,,6.0000,,,29.0000,1.0000,4.0000,2.0000,2.0000,14.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,8.0000,14.0000,20.0000,3.0000,1.0000,1.0000,5.0000,7.0000,3.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,55.0000,1.0000,1.0000,2.0000,4.0000,,7.0000,,,,2.0000,166.0000,49.0000,11.0000,10.0000,9.0000,69.0000,12.0000,17.0000,1.0000,49.0000,1.0000,55.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,33.0000,13.0000,,37.0000,,,3.0000,3.0000,6.0000,6.0000,2.0000,28.0000,,14.0000,1.0000,1.0000,7.0000,15.0000
2020-05-08,6.0000,23.0000,39.0000,1.0000,20.0000,27.0000,15.0000,14.0000,1.0000,1.0000,2.0000,16.0000,1.0000,7.0000,1.0000,10.0000,1.0000,26.0000,9.0000,19.0000,5.0000,,3.0000,,2.0000,1.0000,1.0000,3.0000,,1.0000,1.0000,6.0000,2.0000,4.0000,3.0000,1.0000,4.0000,10.0000,1.0000,12.0000,2.0000,7.0000,,,29.0000,1.0000,4.0000,2.0000,2.0000,14.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,8.0000,14.0000,20.0000,3.0000,1.0000,1.0000,5.0000,7.0000,3.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,55.0000,1.0000,1.0000,2.0000,4.0000,,7.0000,,,,2.0000,166.0000,49.0000,11.0000,10.0000,9.0000,69.0000,12.0000,17.0000,1.0000,49.0000,1.0000,55.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,33.0000,13.0000,,37.0000,,,3.0000,3.0000,6.0000,6.0000,2.0000,28.0000,,14.0000,1.0000,1.0000,7.0000,15.0000
2020-05-09,6.0000,23.0000,40.0000,1.0000,20.0000,28.0000,15.0000,14.0000,1.0000,1.0000,2.0000,17.0000,1.0000,7.0000,1.0000,10.0000,1.0000,26.0000,9.0000,19.0000,5.0000,,3.0000,,2.0000,1.0000,1.0000,3.0000,,1.0000,1.0000,6.0000,2.0000,5.0000,3.0000,1.0000,4.0000,10.0000,1.0000,12.0000,2.0000,7.0000,,,31.0000,1.0000,4.0000,2.0000,2.0000,14.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,9.0000,14.0000,21.0000,3.0000,1.0000,1.0000,5.0000,7.0000,3.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,55.0000,1.0000,1.0000,2.0000,4.0000,,7.0000,,,,2.0000,166.0000,49.0000,11.0000,10.0000,9.0000,69.0000,12.0000,17.0000,1.0000,49.0000,1.0000,55.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,34.0000,13.0000,,37.0000,,,3.0000,3.0000,6.0000,6.0000,2.0000,28.0000,,14.0000,1.0000,1.0000,7.0000,16.0000
2020-05-10,6.0000,23.0000,40.0000,1.0000,20.0000,28.0000,15.0000,14.0000,1.0000,1.0000,2.0000,17.0000,1.0000,7.0000,1.0000,10.0000,1.0000,26.0000,9.0000,19.0000,5.0000,,3.0000,,2.0000,1.0000,1.0000,3.0000,,1.0000,1.0000,6.0000,2.0000,5.0000,3.0000,1.0000,4.0000,10.0000,1.0000,12.0000,2.0000,7.0000,,,31.0000,1.0000,4.0000,2.0000,2.0000,14.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,9.0000,14.0000,21.0000,3.0000,1.0000,2.0000,5.0000,7.0000,3.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,55.0000,1.0000,1.0000,2.0000,4.0000,,7.0000,1.0000,,,2.0000,166.0000,49.0000,11.0000,10.0000,9.0000,69.0000,12.0000,17.0000,1.0000,50.0000,1.0000,55.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,34.0000,13.0000,,37.0000,,,3.0000,4.0000,6.0000,6.0000,2.0000,28.0000,,14.0000,1.0000,1.0000,7.0000,16.0000
2020-05-11,6.0000,23.0000,40.0000,1.0000,20.0000,29.0000,15.0000,14.0000,1.0000,1.0000,2.0000,19.0000,1.0000,7.0000,1.0000,10.0000,1.0000,26.0000,9.0000,19.0000,5.0000,,3.0000,,2.0000,1.0000,1.0000,3.0000,,1.0000,1.0000,6.0000,2.0000,5.0000,3.0000,1.0000,4.0000,10.0000,1.0000,12.0000,2.0000,8.0000,,1.0000,31.0000,1.0000,4.0000,2.0000,2.0000,14.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,9.0000,14.0000,21.0000,3.0000,1.0000,2.0000,5.0000,8.0000,3.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,55.0000,1.0000,1.0000,2.0000,4.0000,,7.0000,1.0000,,,2.0000,166.0000,49.0000,11.0000,10.0000,9.0000,69.0000,12.0000,17.0000,1.0000,50.0000,1.0000,55.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,34.0000,13.0000,,37.0000,,,3.0000,4.0000,6.0000,6.0000,2.0000,28.0000,,14.0000,1.0000,1.0000,7.0000,16.0000
2020-05-12,7.0000,23.0000,40.0000,1.0000,20.0000,30.0000,15.0000,14.0000,1.0000,1.0000,2.0000,20.0000,1.0000,7.0000,1.0000,10.0000,1.0000,26.0000,9.0000,19.0000,5.0000,,3.0000,,2.0000,1.0000,1.0000,3.0000,,1.0000,1.0000,6.0000,2.0000,5.0000,3.0000,1.0000,4.0000,11.0000,1.0000,12.0000,2.0000,8.0000,,1.0000,31.0000,1.0000,4.0000,2.0000,2.0000,14.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,9.0000,14.0000,21.0000,3.0000,1.0000,2.0000,5.0000,8.0000,3.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,55.0000,1.0000,1.0000,2.0000,4.0000,,7.0000,2.0000,,,3.0000,166.0000,50.0000,11.0000,10.0000,9.0000,69.0000,12.0000,17.0000,1.0000,50.0000,1.0000,55.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,34.0000,13.0000,,37.0000,,,3.0000,4.0000,6.0000,6.0000,2.0000,28.0000,,14.0000,1.0000,1.0000,7.0000,16.0000
2020-05-13,7.0000,27.0000,40.0000,1.0000,20.0000,30.0000,15.0000,14.0000,1.0000,1.0000,2.0000,20.0000,1.0000,7.0000,1.0000,10.0000,1.0000,26.0000,9.0000,19.0000,5.0000,,3.0000,,2.0000,1.0000,1.0000,3.0000,,1.0000,1.0000,6.0000,2.0000,5.0000,3.0000,1.0000,4.0000,11.0000,1.0000,12.0000,2.0000,10.0000,,1.0000,32.0000,1.0000,4.0000,2.0000,2.0000,14.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,9.0000,14.0000,21.0000,3.0000,1.0000,2.0000,5.0000,8.0000,3.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,55.0000,1.0000,1.0000,2.0000,4.0000,,7.0000,2.0000,,,4.0000,166.0000,50.0000,11.0000,10.0000,9.0000,69.0000,12.0000,17.0000,1.0000,50.0000,1.0000,55.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,34.0000,13.0000,,37.0000,,,3.0000,4.0000,6.0000,6.0000,2.0000,28.0000,,14.0000,1.0000,1.0000,7.0000,16.0000
2020-05-14,7.0000,27.0000,40.0000,1.0000,20.0000,32.0000,15.0000,14.0000,1.0000,1.0000,2.0000,22.0000,1.0000,7.0000,1.0000,10.0000,1.0000,26.0000,9.0000,19.0000,5.0000,,3.0000,,2.0000,1.0000,1.0000,3.0000,,1.0000,1.0000,7.0000,2.0000,5.0000,4.0000,1.0000,4.0000,11.0000,2.0000,12.0000,2.0000,11.0000,1.0000,1.0000,33.0000,1.0000,6.0000,3.0000,2.0000,14.0000,,1.0000,1.0000,2.0000,1.0000,1.0000,10.0000,14.0000,21.0000,3.0000,1.0000,2.0000,5.0000,8.0000,4.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,55.0000,1.0000,1.0000,2.0000,4.0000,,7.0000,2.0000,,,4.0000,167.0000,50.0000,11.0000,10.0000,9.0000,69.0000,12.0000,17.0000,1.0000,50.0000,1.0000,55.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,34.0000,13.0000,,37.0000,,,3.0000,4.0000,6.0000,6.0000,2.0000,28.0000,,14.0000,1.0000,1.0000,8.0000,16.0000
2020-05-15,7.0000,30.0000,40.0000,1.0000,20.0000,35.0000,15.0000,14.0000,1.0000,1.0000,2.0000,23.0000,1.0000,7.0000,1.0000,10.0000,1.0000,26.0000,10.0000,19.0000,5.0000,,3.0000,,2.0000,1.0000,1.0000,3.0000,1.0000,1.0000,1.0000,7.0000,2.0000,6.0000,4.0000,1.0000,4.0000,11.0000,2.0000,12.0000,2.0000,11.0000,1.0000,1.0000,33.0000,1.0000,6.0000,3.0000,2.0000,14.0000,,1.0000,2.0000,2.0000,1.0000,1.0000,10.0000,14.0000,21.0000,3.0000,1.0000,2.0000,5.0000,8.0000,5.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,55.0000,1.0000,1.0000,2.0000,4.0000,,7.0000,2.0000,,1.0000,4.0000,167.0000,50.0000,11.0000,10.0000,9.0000,69.0000,12.0000,17.0000,1.0000,50.0000,1.0000,55.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,34.0000,13.0000,,37.0000,,,3.0000,4.0000,6.0000,6.0000,2.0000,28.0000,,14.0000,1.0000,1.0000,8.0000,16.0000
2020-05-16,7.0000,31.0000,40.0000,1.0000,20.0000,35.0000,15.0000,14.0000,1.0000,1.0000,2.0000,24.0000,1.0000,7.0000,1.0000,10.0000,1.0000,26.0000,10.0000,20.0000,5.0000,,3.0000,,2.0000,1.0000,1.0000,3.0000,1.0000,1.0000,1.0000,7.0000,2.0000,7.0000,4.0000,1.0000,4.0000,11.0000,2.0000,12.0000,2.0000,11.0000,1.0000,1.0000,34.0000,1.0000,6.0000,3.0000,2.0000,14.0000,,2.0000,2.0000,2.0000,1.0000,1.0000,10.0000,14.0000,21.0000,3.0000,1.0000,2.0000,5.0000,8.0000,5.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,4.0000,11.0000,55.0000,1.0000,1.0000,2.0000,4.0000,,7.0000,2.0000,,1.0000,4.0000,167.0000,50.0000,11.0000,10.0000,9.0000,69.0000,12.0000,17.0000,1.0000,50.0000,1.0000,55.0000,15.0000,5.0000,1.0000,7.0000,2.0000,1.0000,34.0000,13.0000,,37.0000,,,3.0000,4.0000,6.0000,6.0000,2.0000,28.0000,1.0000,14.0000,1.0000,1.0000,8.0000,16.0000
